number of images:  37
1/f alpha -2.00833517987
1.42195125e-07
 
Photoreceptor Activity (proportion of diffraction)
 
index	obj_dist_mm	focus_D	off_axis_deg	wavelen_nm	pupil_mm	proportion
1911	2154.435	3.0	10.0	400.0	3.0	0.125
1912	2154.435	3.0	10.0	420.0	3.0	0.133
1913	2154.435	3.0	10.0	440.0	3.0	0.156
1914	2154.435	3.0	10.0	460.0	3.0	0.168
1915	2154.435	3.0	10.0	480.0	3.0	0.18
1916	2154.435	3.0	10.0	500.0	3.0	0.191
1917	2154.435	3.0	10.0	520.0	3.0	0.207
1918	2154.435	3.0	10.0	540.0	3.0	0.22
1919	2154.435	3.0	10.0	560.0	3.0	0.232
1920	2154.435	3.0	10.0	580.0	3.0	0.24
1921	2154.435	3.0	10.0	600.0	3.0	0.251
1922	2154.435	3.0	10.0	620.0	3.0	0.265
1923	2154.435	3.0	10.0	640.0	3.0	0.276
1924	2154.435	3.0	10.0	660.0	3.0	0.287
1925	2154.435	3.0	10.0	680.0	3.0	0.295
1926	2154.435	3.0	10.0	700.0	3.0	0.306
1927	2154.435	3.0	10.0	720.0	3.0	0.318
1928	2154.435	3.0	10.0	740.0	3.0	0.33
1929	2154.435	3.0	10.0	760.0	3.0	0.34
1930	2154.435	3.0	10.0	780.0	3.0	0.348
1931	2154.435	3.0	10.0	800.0	3.0	0.36
1932	2154.435	3.5	10.0	400.0	3.0	0.122
1933	2154.435	3.5	10.0	420.0	3.0	0.131
1934	2154.435	3.5	10.0	440.0	3.0	0.145
1935	2154.435	3.5	10.0	460.0	3.0	0.159
1936	2154.435	3.5	10.0	480.0	3.0	0.17
1937	2154.435	3.5	10.0	500.0	3.0	0.181
1938	2154.435	3.5	10.0	520.0	3.0	0.186
1939	2154.435	3.5	10.0	540.0	3.0	0.198
1940	2154.435	3.5	10.0	560.0	3.0	0.211
1941	2154.435	3.5	10.0	580.0	3.0	0.222
1942	2154.435	3.5	10.0	600.0	3.0	0.229
1943	2154.435	3.5	10.0	620.0	3.0	0.239
1944	2154.435	3.5	10.0	640.0	3.0	0.244
1945	2154.435	3.5	10.0	660.0	3.0	0.251
1946	2154.435	3.5	10.0	680.0	3.0	0.262
1947	2154.435	3.5	10.0	700.0	3.0	0.272
1948	2154.435	3.5	10.0	720.0	3.0	0.28
1949	2154.435	3.5	10.0	740.0	3.0	0.288
1950	2154.435	3.5	10.0	760.0	3.0	0.296
1951	2154.435	3.5	10.0	780.0	3.0	0.301
1952	2154.435	3.5	10.0	800.0	3.0	0.309
1953	2154.435	4.0	10.0	400.0	3.0	0.119
1954	2154.435	4.0	10.0	420.0	3.0	0.129
1955	2154.435	4.0	10.0	440.0	3.0	0.135
1956	2154.435	4.0	10.0	460.0	3.0	0.149
1957	2154.435	4.0	10.0	480.0	3.0	0.161
1958	2154.435	4.0	10.0	500.0	3.0	0.171
1959	2154.435	4.0	10.0	520.0	3.0	0.179
1960	2154.435	4.0	10.0	540.0	3.0	0.187
1961	2154.435	4.0	10.0	560.0	3.0	0.19
1962	2154.435	4.0	10.0	580.0	3.0	0.2
1963	2154.435	4.0	10.0	600.0	3.0	0.21
1964	2154.435	4.0	10.0	620.0	3.0	0.22
1965	2154.435	4.0	10.0	640.0	3.0	0.226
1966	2154.435	4.0	10.0	660.0	3.0	0.233
1967	2154.435	4.0	10.0	680.0	3.0	0.24
1968	2154.435	4.0	10.0	700.0	3.0	0.246
1969	2154.435	4.0	10.0	720.0	3.0	0.249
1970	2154.435	4.0	10.0	740.0	3.0	0.254
1971	2154.435	4.0	10.0	760.0	3.0	0.263
1972	2154.435	4.0	10.0	780.0	3.0	0.271
1973	2154.435	4.0	10.0	800.0	3.0	0.278
1974	2154.435	4.5	10.0	400.0	3.0	0.115
1975	2154.435	4.5	10.0	420.0	3.0	0.126
1976	2154.435	4.5	10.0	440.0	3.0	0.136
1977	2154.435	4.5	10.0	460.0	3.0	0.134
1978	2154.435	4.5	10.0	480.0	3.0	0.152
1979	2154.435	4.5	10.0	500.0	3.0	0.163
1980	2154.435	4.5	10.0	520.0	3.0	0.171
1981	2154.435	4.5	10.0	540.0	3.0	0.178
1982	2154.435	4.5	10.0	560.0	3.0	0.185
1983	2154.435	4.5	10.0	580.0	3.0	0.19
1984	2154.435	4.5	10.0	600.0	3.0	0.192
1985	2154.435	4.5	10.0	620.0	3.0	0.197
1986	2154.435	4.5	10.0	640.0	3.0	0.207
1987	2154.435	4.5	10.0	660.0	3.0	0.214
1988	2154.435	4.5	10.0	680.0	3.0	0.222
1989	2154.435	4.5	10.0	700.0	3.0	0.227
1990	2154.435	4.5	10.0	720.0	3.0	0.232
1991	2154.435	4.5	10.0	740.0	3.0	0.24
1992	2154.435	4.5	10.0	760.0	3.0	0.245
1993	2154.435	4.5	10.0	780.0	3.0	0.249
1994	2154.435	4.5	10.0	800.0	3.0	0.253
1995	2154.435	5.0	10.0	400.0	3.0	0.113
1996	2154.435	5.0	10.0	420.0	3.0	0.127
1997	2154.435	5.0	10.0	440.0	3.0	0.13
1998	2154.435	5.0	10.0	460.0	3.0	0.133
1999	2154.435	5.0	10.0	480.0	3.0	0.138
2000	2154.435	5.0	10.0	500.0	3.0	0.153
2001	2154.435	5.0	10.0	520.0	3.0	0.163
2002	2154.435	5.0	10.0	540.0	3.0	0.17
2003	2154.435	5.0	10.0	560.0	3.0	0.175
2004	2154.435	5.0	10.0	580.0	3.0	0.181
2005	2154.435	5.0	10.0	600.0	3.0	0.188
2006	2154.435	5.0	10.0	620.0	3.0	0.193
2007	2154.435	5.0	10.0	640.0	3.0	0.194
2008	2154.435	5.0	10.0	660.0	3.0	0.197
2009	2154.435	5.0	10.0	680.0	3.0	0.2
2010	2154.435	5.0	10.0	700.0	3.0	0.208
2011	2154.435	5.0	10.0	720.0	3.0	0.214
2012	2154.435	5.0	10.0	740.0	3.0	0.221
2013	2154.435	5.0	10.0	760.0	3.0	0.226
2014	2154.435	5.0	10.0	780.0	3.0	0.231
2015	2154.435	5.0	10.0	800.0	3.0	0.234
2016	2154.435	5.5	10.0	400.0	3.0	0.111
2017	2154.435	5.5	10.0	420.0	3.0	0.118
2018	2154.435	5.5	10.0	440.0	3.0	0.127
2019	2154.435	5.5	10.0	460.0	3.0	0.135
2020	2154.435	5.5	10.0	480.0	3.0	0.133
2021	2154.435	5.5	10.0	500.0	3.0	0.14
2022	2154.435	5.5	10.0	520.0	3.0	0.153
2023	2154.435	5.5	10.0	540.0	3.0	0.162
2024	2154.435	5.5	10.0	560.0	3.0	0.168
2025	2154.435	5.5	10.0	580.0	3.0	0.174
2026	2154.435	5.5	10.0	600.0	3.0	0.178
2027	2154.435	5.5	10.0	620.0	3.0	0.184
2028	2154.435	5.5	10.0	640.0	3.0	0.188
2029	2154.435	5.5	10.0	660.0	3.0	0.193
2030	2154.435	5.5	10.0	680.0	3.0	0.196
2031	2154.435	5.5	10.0	700.0	3.0	0.197
2032	2154.435	5.5	10.0	720.0	3.0	0.2
2033	2154.435	5.5	10.0	740.0	3.0	0.201
2034	2154.435	5.5	10.0	760.0	3.0	0.206
2035	2154.435	5.5	10.0	780.0	3.0	0.211
2036	2154.435	5.5	10.0	800.0	3.0	0.217
2037	2154.435	6.0	10.0	400.0	3.0	0.108
2038	2154.435	6.0	10.0	420.0	3.0	0.114
2039	2154.435	6.0	10.0	440.0	3.0	0.125
2040	2154.435	6.0	10.0	460.0	3.0	0.131
2041	2154.435	6.0	10.0	480.0	3.0	0.138
2042	2154.435	6.0	10.0	500.0	3.0	0.133
2043	2154.435	6.0	10.0	520.0	3.0	0.141
2044	2154.435	6.0	10.0	540.0	3.0	0.152
2045	2154.435	6.0	10.0	560.0	3.0	0.16
2046	2154.435	6.0	10.0	580.0	3.0	0.166
2047	2154.435	6.0	10.0	600.0	3.0	0.171
2048	2154.435	6.0	10.0	620.0	3.0	0.176
2049	2154.435	6.0	10.0	640.0	3.0	0.178
2050	2154.435	6.0	10.0	660.0	3.0	0.184
2051	2154.435	6.0	10.0	680.0	3.0	0.188
2052	2154.435	6.0	10.0	700.0	3.0	0.192
2053	2154.435	6.0	10.0	720.0	3.0	0.196
2054	2154.435	6.0	10.0	740.0	3.0	0.199
2055	2154.435	6.0	10.0	760.0	3.0	0.199
2056	2154.435	6.0	10.0	780.0	3.0	0.201
2057	2154.435	6.0	10.0	800.0	3.0	0.203
2058	2154.435	6.5	10.0	400.0	3.0	0.107
2059	2154.435	6.5	10.0	420.0	3.0	0.114
2060	2154.435	6.5	10.0	440.0	3.0	0.123
2061	2154.435	6.5	10.0	460.0	3.0	0.128
2062	2154.435	6.5	10.0	480.0	3.0	0.135
2063	2154.435	6.5	10.0	500.0	3.0	0.141
2064	2154.435	6.5	10.0	520.0	3.0	0.138
2065	2154.435	6.5	10.0	540.0	3.0	0.139
2066	2154.435	6.5	10.0	560.0	3.0	0.15
2067	2154.435	6.5	10.0	580.0	3.0	0.157
2068	2154.435	6.5	10.0	600.0	3.0	0.164
2069	2154.435	6.5	10.0	620.0	3.0	0.168
2070	2154.435	6.5	10.0	640.0	3.0	0.172
2071	2154.435	6.5	10.0	660.0	3.0	0.177
2072	2154.435	6.5	10.0	680.0	3.0	0.18
2073	2154.435	6.5	10.0	700.0	3.0	0.183
2074	2154.435	6.5	10.0	720.0	3.0	0.187
2075	2154.435	6.5	10.0	740.0	3.0	0.19
2076	2154.435	6.5	10.0	760.0	3.0	0.194
2077	2154.435	6.5	10.0	780.0	3.0	0.198
2078	2154.435	6.5	10.0	800.0	3.0	0.2
2079	2154.435	7.0	10.0	400.0	3.0	0.106
2080	2154.435	7.0	10.0	420.0	3.0	0.113
2081	2154.435	7.0	10.0	440.0	3.0	0.117
2082	2154.435	7.0	10.0	460.0	3.0	0.126
2083	2154.435	7.0	10.0	480.0	3.0	0.133
2084	2154.435	7.0	10.0	500.0	3.0	0.138
2085	2154.435	7.0	10.0	520.0	3.0	0.141
2086	2154.435	7.0	10.0	540.0	3.0	0.137
2087	2154.435	7.0	10.0	560.0	3.0	0.138
2088	2154.435	7.0	10.0	580.0	3.0	0.146
2089	2154.435	7.0	10.0	600.0	3.0	0.154
2090	2154.435	7.0	10.0	620.0	3.0	0.16
2091	2154.435	7.0	10.0	640.0	3.0	0.165
2092	2154.435	7.0	10.0	660.0	3.0	0.168
2093	2154.435	7.0	10.0	680.0	3.0	0.172
2094	2154.435	7.0	10.0	700.0	3.0	0.176
2095	2154.435	7.0	10.0	720.0	3.0	0.179
2096	2154.435	7.0	10.0	740.0	3.0	0.182
2097	2154.435	7.0	10.0	760.0	3.0	0.184
2098	2154.435	7.0	10.0	780.0	3.0	0.188
2099	2154.435	7.0	10.0	800.0	3.0	0.19
2100	2154.435	7.5	10.0	400.0	3.0	0.1
2101	2154.435	7.5	10.0	420.0	3.0	0.109
2102	2154.435	7.5	10.0	440.0	3.0	0.116
2103	2154.435	7.5	10.0	460.0	3.0	0.125
2104	2154.435	7.5	10.0	480.0	3.0	0.129
2105	2154.435	7.5	10.0	500.0	3.0	0.135
2106	2154.435	7.5	10.0	520.0	3.0	0.14
2107	2154.435	7.5	10.0	540.0	3.0	0.143
2108	2154.435	7.5	10.0	560.0	3.0	0.142
2109	2154.435	7.5	10.0	580.0	3.0	0.139
2110	2154.435	7.5	10.0	600.0	3.0	0.142
2111	2154.435	7.5	10.0	620.0	3.0	0.15
2112	2154.435	7.5	10.0	640.0	3.0	0.155
2113	2154.435	7.5	10.0	660.0	3.0	0.161
2114	2154.435	7.5	10.0	680.0	3.0	0.165
2115	2154.435	7.5	10.0	700.0	3.0	0.169
2116	2154.435	7.5	10.0	720.0	3.0	0.171
2117	2154.435	7.5	10.0	740.0	3.0	0.175
2118	2154.435	7.5	10.0	760.0	3.0	0.178
2119	2154.435	7.5	10.0	780.0	3.0	0.181
2120	2154.435	7.5	10.0	800.0	3.0	0.183
2121	2154.435	8.0	10.0	400.0	3.0	0.097
2122	2154.435	8.0	10.0	420.0	3.0	0.109
2123	2154.435	8.0	10.0	440.0	3.0	0.115
2124	2154.435	8.0	10.0	460.0	3.0	0.119
2125	2154.435	8.0	10.0	480.0	3.0	0.128
2126	2154.435	8.0	10.0	500.0	3.0	0.131
2127	2154.435	8.0	10.0	520.0	3.0	0.136
2128	2154.435	8.0	10.0	540.0	3.0	0.142
2129	2154.435	8.0	10.0	560.0	3.0	0.145
2130	2154.435	8.0	10.0	580.0	3.0	0.145
2131	2154.435	8.0	10.0	600.0	3.0	0.14
2132	2154.435	8.0	10.0	620.0	3.0	0.142
2133	2154.435	8.0	10.0	640.0	3.0	0.145
2134	2154.435	8.0	10.0	660.0	3.0	0.15
2135	2154.435	8.0	10.0	680.0	3.0	0.155
2136	2154.435	8.0	10.0	700.0	3.0	0.16
2137	2154.435	8.0	10.0	720.0	3.0	0.164
2138	2154.435	8.0	10.0	740.0	3.0	0.168
2139	2154.435	8.0	10.0	760.0	3.0	0.17
2140	2154.435	8.0	10.0	780.0	3.0	0.173
2141	2154.435	8.0	10.0	800.0	3.0	0.176
2142	4641.589	0.0	10.0	400.0	3.0	0.234
2143	4641.589	0.0	10.0	420.0	3.0	0.305
2144	4641.589	0.0	10.0	440.0	3.0	0.402
2145	4641.589	0.0	10.0	460.0	3.0	0.523
2146	4641.589	0.0	10.0	480.0	3.0	0.65
2147	4641.589	0.0	10.0	500.0	3.0	0.764
2148	4641.589	0.0	10.0	520.0	3.0	0.863
2149	4641.589	0.0	10.0	540.0	3.0	0.896
2150	4641.589	0.0	10.0	560.0	3.0	0.882
2151	4641.589	0.0	10.0	580.0	3.0	0.836
2152	4641.589	0.0	10.0	600.0	3.0	0.76
2153	4641.589	0.0	10.0	620.0	3.0	0.698
2154	4641.589	0.0	10.0	640.0	3.0	0.644
2155	4641.589	0.0	10.0	660.0	3.0	0.599
2156	4641.589	0.0	10.0	680.0	3.0	0.563
2157	4641.589	0.0	10.0	700.0	3.0	0.537
2158	4641.589	0.0	10.0	720.0	3.0	0.524
2159	4641.589	0.0	10.0	740.0	3.0	0.512
2160	4641.589	0.0	10.0	760.0	3.0	0.502
2161	4641.589	0.0	10.0	780.0	3.0	0.491
2162	4641.589	0.0	10.0	800.0	3.0	0.48
2163	4641.589	0.5	10.0	400.0	3.0	0.181
2164	4641.589	0.5	10.0	420.0	3.0	0.217
2165	4641.589	0.5	10.0	440.0	3.0	0.261
2166	4641.589	0.5	10.0	460.0	3.0	0.314
2167	4641.589	0.5	10.0	480.0	3.0	0.374
2168	4641.589	0.5	10.0	500.0	3.0	0.441
2169	4641.589	0.5	10.0	520.0	3.0	0.512
2170	4641.589	0.5	10.0	540.0	3.0	0.583
2171	4641.589	0.5	10.0	560.0	3.0	0.651
2172	4641.589	0.5	10.0	580.0	3.0	0.713
2173	4641.589	0.5	10.0	600.0	3.0	0.769
2174	4641.589	0.5	10.0	620.0	3.0	0.822
2175	4641.589	0.5	10.0	640.0	3.0	0.869
2176	4641.589	0.5	10.0	660.0	3.0	0.901
2177	4641.589	0.5	10.0	680.0	3.0	0.901
2178	4641.589	0.5	10.0	700.0	3.0	0.897
2179	4641.589	0.5	10.0	720.0	3.0	0.891
2180	4641.589	0.5	10.0	740.0	3.0	0.876
2181	4641.589	0.5	10.0	760.0	3.0	0.845
2182	4641.589	0.5	10.0	780.0	3.0	0.809
2183	4641.589	0.5	10.0	800.0	3.0	0.772
2184	4641.589	1.0	10.0	400.0	3.0	0.159
2185	4641.589	1.0	10.0	420.0	3.0	0.182
2186	4641.589	1.0	10.0	440.0	3.0	0.211
2187	4641.589	1.0	10.0	460.0	3.0	0.241
2188	4641.589	1.0	10.0	480.0	3.0	0.272
2189	4641.589	1.0	10.0	500.0	3.0	0.308
2190	4641.589	1.0	10.0	520.0	3.0	0.347
2191	4641.589	1.0	10.0	540.0	3.0	0.385
2192	4641.589	1.0	10.0	560.0	3.0	0.424
2193	4641.589	1.0	10.0	580.0	3.0	0.464
2194	4641.589	1.0	10.0	600.0	3.0	0.505
2195	4641.589	1.0	10.0	620.0	3.0	0.546
2196	4641.589	1.0	10.0	640.0	3.0	0.585
2197	4641.589	1.0	10.0	660.0	3.0	0.624
2198	4641.589	1.0	10.0	680.0	3.0	0.659
2199	4641.589	1.0	10.0	700.0	3.0	0.693
2200	4641.589	1.0	10.0	720.0	3.0	0.727
2201	4641.589	1.0	10.0	740.0	3.0	0.76
2202	4641.589	1.0	10.0	760.0	3.0	0.791
2203	4641.589	1.0	10.0	780.0	3.0	0.822
2204	4641.589	1.0	10.0	800.0	3.0	0.852
2205	4641.589	1.5	10.0	400.0	3.0	0.145
2206	4641.589	1.5	10.0	420.0	3.0	0.163
2207	4641.589	1.5	10.0	440.0	3.0	0.182
2208	4641.589	1.5	10.0	460.0	3.0	0.207
2209	4641.589	1.5	10.0	480.0	3.0	0.224
2210	4641.589	1.5	10.0	500.0	3.0	0.251
2211	4641.589	1.5	10.0	520.0	3.0	0.271
2212	4641.589	1.5	10.0	540.0	3.0	0.296
2213	4641.589	1.5	10.0	560.0	3.0	0.319
2214	4641.589	1.5	10.0	580.0	3.0	0.343
2215	4641.589	1.5	10.0	600.0	3.0	0.366
2216	4641.589	1.5	10.0	620.0	3.0	0.39
2217	4641.589	1.5	10.0	640.0	3.0	0.414
2218	4641.589	1.5	10.0	660.0	3.0	0.439
2219	4641.589	1.5	10.0	680.0	3.0	0.463
2220	4641.589	1.5	10.0	700.0	3.0	0.488
2221	4641.589	1.5	10.0	720.0	3.0	0.512
2222	4641.589	1.5	10.0	740.0	3.0	0.538
2223	4641.589	1.5	10.0	760.0	3.0	0.562
2224	4641.589	1.5	10.0	780.0	3.0	0.587
2225	4641.589	1.5	10.0	800.0	3.0	0.612
2226	4641.589	2.0	10.0	400.0	3.0	0.128
2227	4641.589	2.0	10.0	420.0	3.0	0.152
2228	4641.589	2.0	10.0	440.0	3.0	0.165
2229	4641.589	2.0	10.0	460.0	3.0	0.181
2230	4641.589	2.0	10.0	480.0	3.0	0.2
2231	4641.589	2.0	10.0	500.0	3.0	0.216
2232	4641.589	2.0	10.0	520.0	3.0	0.229
2233	4641.589	2.0	10.0	540.0	3.0	0.248
2234	4641.589	2.0	10.0	560.0	3.0	0.265
2235	4641.589	2.0	10.0	580.0	3.0	0.28
2236	4641.589	2.0	10.0	600.0	3.0	0.295
2237	4641.589	2.0	10.0	620.0	3.0	0.312
2238	4641.589	2.0	10.0	640.0	3.0	0.327
2239	4641.589	2.0	10.0	660.0	3.0	0.341
2240	4641.589	2.0	10.0	680.0	3.0	0.358
2241	4641.589	2.0	10.0	700.0	3.0	0.374
2242	4641.589	2.0	10.0	720.0	3.0	0.388
2243	4641.589	2.0	10.0	740.0	3.0	0.405
2244	4641.589	2.0	10.0	760.0	3.0	0.421
2245	4641.589	2.0	10.0	780.0	3.0	0.436
2246	4641.589	2.0	10.0	800.0	3.0	0.455
2247	4641.589	2.5	10.0	400.0	3.0	0.124
2248	4641.589	2.5	10.0	420.0	3.0	0.135
2249	4641.589	2.5	10.0	440.0	3.0	0.156
2250	4641.589	2.5	10.0	460.0	3.0	0.171
2251	4641.589	2.5	10.0	480.0	3.0	0.179
2252	4641.589	2.5	10.0	500.0	3.0	0.191
2253	4641.589	2.5	10.0	520.0	3.0	0.208
2254	4641.589	2.5	10.0	540.0	3.0	0.219
2255	4641.589	2.5	10.0	560.0	3.0	0.231
2256	4641.589	2.5	10.0	580.0	3.0	0.24
2257	4641.589	2.5	10.0	600.0	3.0	0.254
2258	4641.589	2.5	10.0	620.0	3.0	0.266
2259	4641.589	2.5	10.0	640.0	3.0	0.278
2260	4641.589	2.5	10.0	660.0	3.0	0.287
2261	4641.589	2.5	10.0	680.0	3.0	0.296
2262	4641.589	2.5	10.0	700.0	3.0	0.309
2263	4641.589	2.5	10.0	720.0	3.0	0.321
2264	4641.589	2.5	10.0	740.0	3.0	0.332
2265	4641.589	2.5	10.0	760.0	3.0	0.34
2266	4641.589	2.5	10.0	780.0	3.0	0.352
2267	4641.589	2.5	10.0	800.0	3.0	0.364
2268	4641.589	3.0	10.0	400.0	3.0	0.121
2269	4641.589	3.0	10.0	420.0	3.0	0.131
2270	4641.589	3.0	10.0	440.0	3.0	0.145
2271	4641.589	3.0	10.0	460.0	3.0	0.158
2272	4641.589	3.0	10.0	480.0	3.0	0.169
2273	4641.589	3.0	10.0	500.0	3.0	0.179
2274	4641.589	3.0	10.0	520.0	3.0	0.184
2275	4641.589	3.0	10.0	540.0	3.0	0.197
2276	4641.589	3.0	10.0	560.0	3.0	0.21
2277	4641.589	3.0	10.0	580.0	3.0	0.22
2278	4641.589	3.0	10.0	600.0	3.0	0.228
2279	4641.589	3.0	10.0	620.0	3.0	0.236
2280	4641.589	3.0	10.0	640.0	3.0	0.241
2281	4641.589	3.0	10.0	660.0	3.0	0.25
2282	4641.589	3.0	10.0	680.0	3.0	0.261
2283	4641.589	3.0	10.0	700.0	3.0	0.269
2284	4641.589	3.0	10.0	720.0	3.0	0.277
2285	4641.589	3.0	10.0	740.0	3.0	0.286
2286	4641.589	3.0	10.0	760.0	3.0	0.293
2287	4641.589	3.0	10.0	780.0	3.0	0.298
2288	4641.589	3.0	10.0	800.0	3.0	0.308
2289	4641.589	3.5	10.0	400.0	3.0	0.118
2290	4641.589	3.5	10.0	420.0	3.0	0.127
2291	4641.589	3.5	10.0	440.0	3.0	0.134
2292	4641.589	3.5	10.0	460.0	3.0	0.148
2293	4641.589	3.5	10.0	480.0	3.0	0.16
2294	4641.589	3.5	10.0	500.0	3.0	0.169
2295	4641.589	3.5	10.0	520.0	3.0	0.176
2296	4641.589	3.5	10.0	540.0	3.0	0.184
2297	4641.589	3.5	10.0	560.0	3.0	0.187
2298	4641.589	3.5	10.0	580.0	3.0	0.197
2299	4641.589	3.5	10.0	600.0	3.0	0.207
2300	4641.589	3.5	10.0	620.0	3.0	0.216
2301	4641.589	3.5	10.0	640.0	3.0	0.223
2302	4641.589	3.5	10.0	660.0	3.0	0.229
2303	4641.589	3.5	10.0	680.0	3.0	0.236
2304	4641.589	3.5	10.0	700.0	3.0	0.241
2305	4641.589	3.5	10.0	720.0	3.0	0.245
2306	4641.589	3.5	10.0	740.0	3.0	0.249
2307	4641.589	3.5	10.0	760.0	3.0	0.258
2308	4641.589	3.5	10.0	780.0	3.0	0.266
2309	4641.589	3.5	10.0	800.0	3.0	0.273
2310	4641.589	4.0	10.0	400.0	3.0	0.112
2311	4641.589	4.0	10.0	420.0	3.0	0.126
2312	4641.589	4.0	10.0	440.0	3.0	0.131
2313	4641.589	4.0	10.0	460.0	3.0	0.131
2314	4641.589	4.0	10.0	480.0	3.0	0.149
2315	4641.589	4.0	10.0	500.0	3.0	0.161
2316	4641.589	4.0	10.0	520.0	3.0	0.169
2317	4641.589	4.0	10.0	540.0	3.0	0.175
2318	4641.589	4.0	10.0	560.0	3.0	0.181
2319	4641.589	4.0	10.0	580.0	3.0	0.188
2320	4641.589	4.0	10.0	600.0	3.0	0.189
2321	4641.589	4.0	10.0	620.0	3.0	0.193
2322	4641.589	4.0	10.0	640.0	3.0	0.201
2323	4641.589	4.0	10.0	660.0	3.0	0.21
2324	4641.589	4.0	10.0	680.0	3.0	0.216
2325	4641.589	4.0	10.0	700.0	3.0	0.222
2326	4641.589	4.0	10.0	720.0	3.0	0.227
2327	4641.589	4.0	10.0	740.0	3.0	0.232
2328	4641.589	4.0	10.0	760.0	3.0	0.238
2329	4641.589	4.0	10.0	780.0	3.0	0.243
2330	4641.589	4.0	10.0	800.0	3.0	0.247
2331	4641.589	4.5	10.0	400.0	3.0	0.111
2332	4641.589	4.5	10.0	420.0	3.0	0.123
2333	4641.589	4.5	10.0	440.0	3.0	0.128
2334	4641.589	4.5	10.0	460.0	3.0	0.134
2335	4641.589	4.5	10.0	480.0	3.0	0.134
2336	4641.589	4.5	10.0	500.0	3.0	0.149
2337	4641.589	4.5	10.0	520.0	3.0	0.16
2338	4641.589	4.5	10.0	540.0	3.0	0.166
2339	4641.589	4.5	10.0	560.0	3.0	0.172
2340	4641.589	4.5	10.0	580.0	3.0	0.178
2341	4641.589	4.5	10.0	600.0	3.0	0.183
2342	4641.589	4.5	10.0	620.0	3.0	0.189
2343	4641.589	4.5	10.0	640.0	3.0	0.191
2344	4641.589	4.5	10.0	660.0	3.0	0.192
2345	4641.589	4.5	10.0	680.0	3.0	0.194
2346	4641.589	4.5	10.0	700.0	3.0	0.201
2347	4641.589	4.5	10.0	720.0	3.0	0.207
2348	4641.589	4.5	10.0	740.0	3.0	0.214
2349	4641.589	4.5	10.0	760.0	3.0	0.219
2350	4641.589	4.5	10.0	780.0	3.0	0.224
2351	4641.589	4.5	10.0	800.0	3.0	0.228
2352	4641.589	5.0	10.0	400.0	3.0	0.11
2353	4641.589	5.0	10.0	420.0	3.0	0.116
2354	4641.589	5.0	10.0	440.0	3.0	0.124
2355	4641.589	5.0	10.0	460.0	3.0	0.132
2356	4641.589	5.0	10.0	480.0	3.0	0.135
2357	4641.589	5.0	10.0	500.0	3.0	0.135
2358	4641.589	5.0	10.0	520.0	3.0	0.149
2359	4641.589	5.0	10.0	540.0	3.0	0.158
2360	4641.589	5.0	10.0	560.0	3.0	0.164
2361	4641.589	5.0	10.0	580.0	3.0	0.17
2362	4641.589	5.0	10.0	600.0	3.0	0.174
2363	4641.589	5.0	10.0	620.0	3.0	0.179
2364	4641.589	5.0	10.0	640.0	3.0	0.183
2365	4641.589	5.0	10.0	660.0	3.0	0.187
2366	4641.589	5.0	10.0	680.0	3.0	0.192
2367	4641.589	5.0	10.0	700.0	3.0	0.194
2368	4641.589	5.0	10.0	720.0	3.0	0.194
2369	4641.589	5.0	10.0	740.0	3.0	0.197
2370	4641.589	5.0	10.0	760.0	3.0	0.198
2371	4641.589	5.0	10.0	780.0	3.0	0.204
2372	4641.589	5.0	10.0	800.0	3.0	0.209
2373	4641.589	5.5	10.0	400.0	3.0	0.107
2374	4641.589	5.5	10.0	420.0	3.0	0.114
2375	4641.589	5.5	10.0	440.0	3.0	0.123
2376	4641.589	5.5	10.0	460.0	3.0	0.129
2377	4641.589	5.5	10.0	480.0	3.0	0.135
2378	4641.589	5.5	10.0	500.0	3.0	0.136
2379	4641.589	5.5	10.0	520.0	3.0	0.139
2380	4641.589	5.5	10.0	540.0	3.0	0.147
2381	4641.589	5.5	10.0	560.0	3.0	0.155
2382	4641.589	5.5	10.0	580.0	3.0	0.162
2383	4641.589	5.5	10.0	600.0	3.0	0.166
2384	4641.589	5.5	10.0	620.0	3.0	0.171
2385	4641.589	5.5	10.0	640.0	3.0	0.175
2386	4641.589	5.5	10.0	660.0	3.0	0.177
2387	4641.589	5.5	10.0	680.0	3.0	0.182
2388	4641.589	5.5	10.0	700.0	3.0	0.186
2389	4641.589	5.5	10.0	720.0	3.0	0.189
2390	4641.589	5.5	10.0	740.0	3.0	0.194
2391	4641.589	5.5	10.0	760.0	3.0	0.196
2392	4641.589	5.5	10.0	780.0	3.0	0.197
2393	4641.589	5.5	10.0	800.0	3.0	0.199
2394	4641.589	6.0	10.0	400.0	3.0	0.112
2395	4641.589	6.0	10.0	420.0	3.0	0.112
2396	4641.589	6.0	10.0	440.0	3.0	0.12
2397	4641.589	6.0	10.0	460.0	3.0	0.126
2398	4641.589	6.0	10.0	480.0	3.0	0.132
2399	4641.589	6.0	10.0	500.0	3.0	0.137
2400	4641.589	6.0	10.0	520.0	3.0	0.137
2401	4641.589	6.0	10.0	540.0	3.0	0.134
2402	4641.589	6.0	10.0	560.0	3.0	0.144
2403	4641.589	6.0	10.0	580.0	3.0	0.151
2404	4641.589	6.0	10.0	600.0	3.0	0.158
2405	4641.589	6.0	10.0	620.0	3.0	0.163
2406	4641.589	6.0	10.0	640.0	3.0	0.166
